,ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
2436,CE,2020-06-07,0,0,0,0,0
2437,CL,2020-06-07,13,13,0,0,0
2438,CM,2020-06-07,12,12,0,0,0
2439,CN,2020-06-07,1,1,0,0,0
2440,CT,2020-06-07,54,51,0,2,1
2441,EX,2020-06-07,4,1,3,0,0
2442,GA,2020-06-07,2,1,0,0,1
2443,IB,2020-06-07,3,3,0,0,0
2444,MC,2020-06-07,0,0,0,0,0
2445,MD,2020-06-07,40,40,0,0,0
2446,ML,2020-06-07,0,0,0,0,0
2447,NC,2020-06-07,2,2,0,0,0
2448,PV,2020-06-07,20,12,0,0,8
2449,RI,2020-06-07,1,1,0,0,0
2450,VC,2020-06-07,7,7,0,0,0
2451,AN,2020-06-08,6,6,0,0,0
2452,AR,2020-06-08,6,6,0,0,0
2453,AS,2020-06-08,0,0,0,0,0
2454,CB,2020-06-08,1,1,0,0,0
2455,CE,2020-06-08,0,0,0,0,0
2456,CL,2020-06-08,35,35,0,0,0
2457,CM,2020-06-08,28,28,0,0,0
2458,CN,2020-06-08,2,2,0,0,0
2459,CT,2020-06-08,110,95,0,15,0
2460,EX,2020-06-08,1,1,0,0,0
2461,GA,2020-06-08,4,4,0,0,0
2462,IB,2020-06-08,2,2,0,0,0
2463,MC,2020-06-08,2,2,0,0,0
2464,MD,2020-06-08,106,106,0,0,0
2465,ML,2020-06-08,0,0,0,0,0
2466,NC,2020-06-08,0,0,0,0,0
2467,PV,2020-06-08,15,14,0,0,1
2468,RI,2020-06-08,0,0,0,0,0
2469,VC,2020-06-08,5,5,0,0,0
2470,AN,2020-06-09,8,8,0,0,0
2471,AR,2020-06-09,12,12,0,0,0
2472,AS,2020-06-09,0,0,0,0,0
2473,CB,2020-06-09,0,0,0,0,0
2474,CE,2020-06-09,0,0,0,0,0
2475,CL,2020-06-09,26,25,0,1,0
2476,CM,2020-06-09,22,22,0,0,0
2477,CN,2020-06-09,2,2,0,0,0
2478,CT,2020-06-09,87,57,0,30,0
2479,EX,2020-06-09,2,2,0,0,0
2480,GA,2020-06-09,1,1,0,0,0
2481,IB,2020-06-09,1,1,0,0,0
2482,MC,2020-06-09,2,2,0,0,0
2483,MD,2020-06-09,88,88,0,0,0
2484,ML,2020-06-09,1,1,0,0,0
2485,NC,2020-06-09,5,5,0,0,0
2486,PV,2020-06-09,13,12,0,0,1
2487,RI,2020-06-09,1,1,0,0,0
2488,VC,2020-06-09,8,8,0,0,0
2489,AN,2020-06-10,6,6,0,0,0
2490,AR,2020-06-10,2,2,0,0,0
2491,AS,2020-06-10,0,0,0,0,0
2492,CB,2020-06-10,1,0,1,0,0
2493,CE,2020-06-10,0,0,0,0,0
2494,CL,2020-06-10,17,16,0,1,0
2495,CM,2020-06-10,19,18,0,1,0
2496,CN,2020-06-10,1,1,0,0,0
2497,CT,2020-06-10,122,76,0,46,0
2498,EX,2020-06-10,1,1,0,0,0
2499,GA,2020-06-10,1,1,0,0,0
2500,IB,2020-06-10,3,3,0,0,0
2501,MC,2020-06-10,1,1,0,0,0
2502,MD,2020-06-10,104,104,0,0,0
2503,ML,2020-06-10,0,0,0,0,0
2504,NC,2020-06-10,4,4,0,0,0
2505,PV,2020-06-10,8,8,0,0,0
2506,RI,2020-06-10,0,0,0,0,0
2507,VC,2020-06-10,3,3,0,0,0
2508,AN,2020-06-11,3,3,0,0,0
2509,AR,2020-06-11,6,6,0,0,0
2510,AS,2020-06-11,3,3,0,0,0
2511,CB,2020-06-11,3,3,0,0,0
2512,CE,2020-06-11,0,0,0,0,0
2513,CL,2020-06-11,17,17,0,0,0
2514,CM,2020-06-11,7,7,0,0,0
2515,CN,2020-06-11,1,1,0,0,0
2516,CT,2020-06-11,106,65,0,41,0
2517,EX,2020-06-11,0,0,0,0,0
2518,GA,2020-06-11,2,2,0,0,0
2519,IB,2020-06-11,4,4,0,0,0
2520,MC,2020-06-11,0,0,0,0,0
2521,MD,2020-06-11,74,74,0,0,0
2522,ML,2020-06-11,0,0,0,0,0
2523,NC,2020-06-11,1,1,0,0,0
2524,PV,2020-06-11,10,10,0,0,0
2525,RI,2020-06-11,1,1,0,0,0
2526,VC,2020-06-11,11,11,0,0,0
2527,AN,2020-06-12,4,4,0,0,0
2528,AR,2020-06-12,4,4,0,0,0
2529,AS,2020-06-12,0,0,0,0,0
2530,CB,2020-06-12,2,2,0,0,0
2531,CE,2020-06-12,0,0,0,0,0
2532,CL,2020-06-12,21,20,0,1,0
2533,CM,2020-06-12,20,19,0,1,0
2534,CN,2020-06-12,3,3,0,0,0
2535,CT,2020-06-12,105,80,0,25,0
2536,EX,2020-06-12,1,1,0,0,0
2537,GA,2020-06-12,2,2,0,0,0
2538,IB,2020-06-12,6,6,0,0,0
2539,MC,2020-06-12,0,0,0,0,0
2540,MD,2020-06-12,112,112,0,0,0
2541,ML,2020-06-12,0,0,0,0,0
2542,NC,2020-06-12,1,1,0,0,0
2543,PV,2020-06-12,18,18,0,0,0
2544,RI,2020-06-12,0,0,0,0,0
2545,VC,2020-06-12,11,11,0,0,0
2546,AN,2020-06-13,4,4,0,0,0
2547,AR,2020-06-13,4,3,0,0,1
2548,AS,2020-06-13,0,0,0,0,0
2549,CB,2020-06-13,1,1,0,0,0
2550,CE,2020-06-13,0,0,0,0,0
2551,CL,2020-06-13,12,11,0,1,0
2552,CM,2020-06-13,9,9,0,0,0
2553,CN,2020-06-13,2,2,0,0,0
2554,CT,2020-06-13,37,34,0,3,0
2555,EX,2020-06-13,1,1,0,0,0
2556,GA,2020-06-13,0,0,0,0,0
2557,IB,2020-06-13,2,2,0,0,0
2558,MC,2020-06-13,1,1,0,0,0
2559,MD,2020-06-13,24,24,0,0,0
2560,ML,2020-06-13,0,0,0,0,0
2561,NC,2020-06-13,1,1,0,0,0
2562,PV,2020-06-13,8,8,0,0,0
2563,RI,2020-06-13,2,2,0,0,0
2564,VC,2020-06-13,3,3,0,0,0
2565,AN,2020-06-14,4,4,0,0,0
2566,AR,2020-06-14,3,2,0,1,0
2567,AS,2020-06-14,0,0,0,0,0
2568,CB,2020-06-14,2,2,0,0,0
2569,CE,2020-06-14,0,0,0,0,0
2570,CL,2020-06-14,7,5,0,2,0
2571,CM,2020-06-14,9,9,0,0,0
2572,CN,2020-06-14,1,1,0,0,0
2573,CT,2020-06-14,42,41,0,1,0
2574,EX,2020-06-14,0,0,0,0,0
2575,GA,2020-06-14,1,1,0,0,0
2576,IB,2020-06-14,4,4,0,0,0
2577,MC,2020-06-14,3,3,0,0,0
2578,MD,2020-06-14,33,33,0,0,0
2579,ML,2020-06-14,0,0,0,0,0
2580,NC,2020-06-14,2,2,0,0,0
2581,PV,2020-06-14,6,6,0,0,0
2582,RI,2020-06-14,1,1,0,0,0
2583,VC,2020-06-14,1,1,0,0,0
2584,AN,2020-06-15,7,7,0,0,0
2585,AR,2020-06-15,7,7,0,0,0
2586,AS,2020-06-15,0,0,0,0,0
2587,CB,2020-06-15,1,1,0,0,0
2588,CE,2020-06-15,0,0,0,0,0
2589,CL,2020-06-15,15,15,0,0,0
2590,CM,2020-06-15,11,11,0,0,0
2591,CN,2020-06-15,1,1,0,0,0
2592,CT,2020-06-15,79,58,0,21,0
2593,EX,2020-06-15,5,5,0,0,0
2594,GA,2020-06-15,3,3,0,0,0
2595,IB,2020-06-15,3,3,0,0,0
2596,MC,2020-06-15,2,2,0,0,0
2597,MD,2020-06-15,127,127,0,0,0
2598,ML,2020-06-15,1,1,0,0,0
2599,NC,2020-06-15,4,4,0,0,0
2600,PV,2020-06-15,14,14,0,0,0
2601,RI,2020-06-15,0,0,0,0,0
2602,VC,2020-06-15,11,11,0,0,0
2603,AN,2020-06-16,9,9,0,0,0
2604,AR,2020-06-16,11,11,0,0,0
2605,AS,2020-06-16,0,0,0,0,0
2606,CB,2020-06-16,2,2,0,0,0
2607,CE,2020-06-16,0,0,0,0,0
2608,CL,2020-06-16,42,41,0,1,0
2609,CM,2020-06-16,20,20,0,0,0
2610,CN,2020-06-16,3,3,0,0,0
2611,CT,2020-06-16,79,66,0,13,0
2612,EX,2020-06-16,2,2,0,0,0
2613,GA,2020-06-16,1,1,0,0,0
2614,IB,2020-06-16,4,4,0,0,0
2615,MC,2020-06-16,1,1,0,0,0
2616,MD,2020-06-16,55,55,0,0,0
2617,ML,2020-06-16,0,0,0,0,0
2618,NC,2020-06-16,12,12,0,0,0
2619,PV,2020-06-16,11,11,0,0,0
2620,RI,2020-06-16,1,1,0,0,0
2621,VC,2020-06-16,10,10,0,0,0
2622,AN,2020-06-17,10,10,0,0,0
2623,AR,2020-06-17,7,7,0,0,0
2624,AS,2020-06-17,0,0,0,0,0
2625,CB,2020-06-17,3,3,0,0,0
2626,CE,2020-06-17,0,0,0,0,0
2627,CL,2020-06-17,18,18,0,0,0
2628,CM,2020-06-17,15,15,0,0,0
2629,CN,2020-06-17,14,14,0,0,0
2630,CT,2020-06-17,95,79,0,16,0
2631,EX,2020-06-17,7,7,0,0,0
2632,GA,2020-06-17,4,4,0,0,0
2633,IB,2020-06-17,4,4,0,0,0
2634,MC,2020-06-17,2,2,0,0,0
2635,MD,2020-06-17,87,87,0,0,0
2636,ML,2020-06-17,0,0,0,0,0
2637,NC,2020-06-17,3,3,0,0,0
2638,PV,2020-06-17,8,8,0,0,0
2639,RI,2020-06-17,0,0,0,0,0
2640,VC,2020-06-17,8,8,0,0,0
2641,AN,2020-06-18,25,25,0,0,0
2642,AR,2020-06-18,18,18,0,0,0
2643,AS,2020-06-18,0,0,0,0,0
2644,CB,2020-06-18,5,5,0,0,0
2645,CE,2020-06-18,0,0,0,0,0
2646,CL,2020-06-18,11,10,0,1,0
2647,CM,2020-06-18,9,9,0,0,0
2648,CN,2020-06-18,0,0,0,0,0
2649,CT,2020-06-18,102,88,0,14,0
2650,EX,2020-06-18,4,4,0,0,0
2651,GA,2020-06-18,0,0,0,0,0
2652,IB,2020-06-18,5,5,0,0,0
2653,MC,2020-06-18,2,2,0,0,0
2654,MD,2020-06-18,86,86,0,0,0
2655,ML,2020-06-18,0,0,0,0,0
2656,NC,2020-06-18,6,6,0,0,0
2657,PV,2020-06-18,12,12,0,0,0
2658,RI,2020-06-18,1,1,0,0,0
2659,VC,2020-06-18,8,8,0,0,0
2660,AN,2020-06-19,11,11,0,0,0
2661,AR,2020-06-19,25,25,0,0,0
2662,AS,2020-06-19,0,0,0,0,0
2663,CB,2020-06-19,0,0,0,0,0
2664,CE,2020-06-19,0,0,0,0,0
2665,CL,2020-06-19,14,13,0,1,0
2666,CM,2020-06-19,10,10,0,0,0
2667,CN,2020-06-19,1,1,0,0,0
2668,CT,2020-06-19,91,77,0,14,0
2669,EX,2020-06-19,2,2,0,0,0
2670,GA,2020-06-19,1,1,0,0,0
2671,IB,2020-06-19,8,8,0,0,0
2672,MC,2020-06-19,3,3,0,0,0
2673,MD,2020-06-19,65,65,0,0,0
2674,ML,2020-06-19,0,0,0,0,0
2675,NC,2020-06-19,9,9,0,0,0
2676,PV,2020-06-19,11,11,0,0,0
2677,RI,2020-06-19,0,0,0,0,0
2678,VC,2020-06-19,10,10,0,0,0
2679,AN,2020-06-20,15,15,0,0,0
2680,AR,2020-06-20,29,29,0,0,0
2681,AS,2020-06-20,0,0,0,0,0
2682,CB,2020-06-20,3,3,0,0,0
2683,CE,2020-06-20,0,0,0,0,0
2684,CL,2020-06-20,16,15,0,1,0
2685,CM,2020-06-20,14,14,0,0,0
2686,CN,2020-06-20,11,11,0,0,0
2687,CT,2020-06-20,86,84,0,2,0
2688,EX,2020-06-20,1,1,0,0,0
2689,GA,2020-06-20,7,7,0,0,0
2690,IB,2020-06-20,3,3,0,0,0
2691,MC,2020-06-20,3,3,0,0,0
2692,MD,2020-06-20,41,41,0,0,0
2693,ML,2020-06-20,0,0,0,0,0
2694,NC,2020-06-20,4,4,0,0,0
2695,PV,2020-06-20,4,4,0,0,0
2696,RI,2020-06-20,1,1,0,0,0
2697,VC,2020-06-20,5,5,0,0,0
2698,AN,2020-06-21,10,10,0,0,0
2699,AR,2020-06-21,42,40,0,1,1
2700,AS,2020-06-21,0,0,0,0,0
2701,CB,2020-06-21,2,2,0,0,0
2702,CE,2020-06-21,0,0,0,0,0
2703,CL,2020-06-21,6,6,0,0,0
2704,CM,2020-06-21,6,6,0,0,0
2705,CN,2020-06-21,2,2,0,0,0
2706,CT,2020-06-21,73,72,0,1,0
2707,EX,2020-06-21,5,5,0,0,0
2708,GA,2020-06-21,3,3,0,0,0
2709,IB,2020-06-21,1,1,0,0,0
2710,MC,2020-06-21,4,4,0,0,0
2711,MD,2020-06-21,30,30,0,0,0
2712,ML,2020-06-21,2,2,0,0,0
2713,NC,2020-06-21,15,15,0,0,0
2714,PV,2020-06-21,6,6,0,0,0
2715,RI,2020-06-21,0,0,0,0,0
2716,VC,2020-06-21,10,10,0,0,0
2717,AN,2020-06-22,17,17,0,0,0
2718,AR,2020-06-22,58,58,0,0,0
2719,AS,2020-06-22,0,0,0,0,0
2720,CB,2020-06-22,1,1,0,0,0
2721,CE,2020-06-22,0,0,0,0,0
2722,CL,2020-06-22,14,14,0,0,0
2723,CM,2020-06-22,12,12,0,0,0
2724,CN,2020-06-22,1,1,0,0,0
2725,CT,2020-06-22,116,94,0,22,0
2726,EX,2020-06-22,1,1,0,0,0
2727,GA,2020-06-22,0,0,0,0,0
2728,IB,2020-06-22,1,1,0,0,0
2729,MC,2020-06-22,3,3,0,0,0
2730,MD,2020-06-22,36,36,0,0,0
2731,ML,2020-06-22,0,0,0,0,0
2732,NC,2020-06-22,18,18,0,0,0
2733,PV,2020-06-22,7,7,0,0,0
2734,RI,2020-06-22,0,0,0,0,0
2735,VC,2020-06-22,7,7,0,0,0
2736,AN,2020-06-23,13,13,0,0,0
2737,AR,2020-06-23,48,48,0,0,0
2738,AS,2020-06-23,0,0,0,0,0
2739,CB,2020-06-23,2,2,0,0,0
2740,CE,2020-06-23,0,0,0,0,0
2741,CL,2020-06-23,29,28,0,1,0
2742,CM,2020-06-23,23,23,0,0,0
2743,CN,2020-06-23,6,6,0,0,0
2744,CT,2020-06-23,121,100,0,21,0
2745,EX,2020-06-23,6,5,1,0,0
2746,GA,2020-06-23,5,5,0,0,0
2747,IB,2020-06-23,5,5,0,0,0
2748,MC,2020-06-23,5,5,0,0,0
2749,MD,2020-06-23,54,54,0,0,0
2750,ML,2020-06-23,0,0,0,0,0
2751,NC,2020-06-23,8,8,0,0,0
2752,PV,2020-06-23,5,5,0,0,0
2753,RI,2020-06-23,1,1,0,0,0
2754,VC,2020-06-23,12,12,0,0,0
2755,AN,2020-06-24,95,95,0,0,0
2756,AR,2020-06-24,64,62,0,1,1
2757,AS,2020-06-24,0,0,0,0,0
2758,CB,2020-06-24,2,2,0,0,0
2759,CE,2020-06-24,0,0,0,0,0
2760,CL,2020-06-24,14,14,0,0,0
2761,CM,2020-06-24,19,19,0,0,0
2762,CN,2020-06-24,1,1,0,0,0
2763,CT,2020-06-24,91,91,0,0,0
2764,EX,2020-06-24,1,1,0,0,0
2765,GA,2020-06-24,5,5,0,0,0
2766,IB,2020-06-24,3,3,0,0,0
2767,MC,2020-06-24,7,7,0,0,0
2768,MD,2020-06-24,42,42,0,0,0
2769,ML,2020-06-24,0,0,0,0,0
2770,NC,2020-06-24,10,10,0,0,0
2771,PV,2020-06-24,13,13,0,0,0
2772,RI,2020-06-24,1,1,0,0,0
2773,VC,2020-06-24,6,6,0,0,0
2774,AN,2020-06-25,22,22,0,0,0
2775,AR,2020-06-25,48,47,0,0,1
2776,AS,2020-06-25,0,0,0,0,0
2777,CB,2020-06-25,0,0,0,0,0
2778,CE,2020-06-25,0,0,0,0,0
2779,CL,2020-06-25,17,17,0,0,0
2780,CM,2020-06-25,19,19,0,0,0
2781,CN,2020-06-25,1,1,0,0,0
2782,CT,2020-06-25,140,109,0,31,0
2783,EX,2020-06-25,4,4,0,0,0
2784,GA,2020-06-25,8,8,0,0,0
2785,IB,2020-06-25,1,1,0,0,0
2786,MC,2020-06-25,5,5,0,0,0
2787,MD,2020-06-25,57,57,0,0,0
2788,ML,2020-06-25,0,0,0,0,0
2789,NC,2020-06-25,6,6,0,0,0
2790,PV,2020-06-25,5,5,0,0,0
2791,RI,2020-06-25,0,0,0,0,0
2792,VC,2020-06-25,8,8,0,0,0
2793,AN,2020-06-26,19,19,0,0,0
2794,AR,2020-06-26,22,22,0,0,0
2795,AS,2020-06-26,0,0,0,0,0
2796,CB,2020-06-26,3,3,0,0,0
2797,CE,2020-06-26,0,0,0,0,0
2798,CL,2020-06-26,15,15,0,0,0
2799,CM,2020-06-26,11,11,0,0,0
2800,CN,2020-06-26,1,1,0,0,0
2801,CT,2020-06-26,200,162,0,38,0
2802,EX,2020-06-26,0,0,0,0,0
2803,GA,2020-06-26,4,4,0,0,0
2804,IB,2020-06-26,9,9,0,0,0
2805,MC,2020-06-26,6,6,0,0,0
2806,MD,2020-06-26,54,54,0,0,0
2807,ML,2020-06-26,0,0,0,0,0
2808,NC,2020-06-26,5,5,0,0,0
2809,PV,2020-06-26,10,10,0,0,0
2810,RI,2020-06-26,0,0,0,0,0
2811,VC,2020-06-26,13,13,0,0,0
2812,AN,2020-06-27,15,15,0,0,0
2813,AR,2020-06-27,54,53,0,1,0
2814,AS,2020-06-27,0,0,0,0,0
2815,CB,2020-06-27,2,2,0,0,0
2816,CE,2020-06-27,0,0,0,0,0
2817,CL,2020-06-27,13,13,0,0,0
2818,CM,2020-06-27,14,14,0,0,0
2819,CN,2020-06-27,0,0,0,0,0
2820,CT,2020-06-27,116,116,0,0,0
2821,EX,2020-06-27,5,5,0,0,0
2822,GA,2020-06-27,9,8,0,1,0
2823,IB,2020-06-27,5,5,0,0,0
2824,MC,2020-06-27,6,6,0,0,0
2825,MD,2020-06-27,24,24,0,0,0
2826,ML,2020-06-27,0,0,0,0,0
2827,NC,2020-06-27,7,7,0,0,0
2828,PV,2020-06-27,5,5,0,0,0
2829,RI,2020-06-27,0,0,0,0,0
2830,VC,2020-06-27,13,13,0,0,0
2831,AN,2020-06-28,27,27,0,0,0
2832,AR,2020-06-28,18,17,0,0,1
2833,AS,2020-06-28,0,0,0,0,0
2834,CB,2020-06-28,0,0,0,0,0
2835,CE,2020-06-28,0,0,0,0,0
2836,CL,2020-06-28,5,5,0,0,0
2837,CM,2020-06-28,12,11,0,1,0
2838,CN,2020-06-28,0,0,0,0,0
2839,CT,2020-06-28,103,102,0,1,0
2840,EX,2020-06-28,3,3,0,0,0
2841,GA,2020-06-28,11,11,0,0,0
2842,IB,2020-06-28,5,5,0,0,0
2843,MC,2020-06-28,3,3,0,0,0
2844,MD,2020-06-28,25,25,0,0,0
2845,ML,2020-06-28,0,0,0,0,0
2846,NC,2020-06-28,2,2,0,0,0
2847,PV,2020-06-28,7,7,0,0,0
2848,RI,2020-06-28,1,1,0,0,0
2849,VC,2020-06-28,13,13,0,0,0
2850,AN,2020-06-29,22,22,0,0,0
2851,AR,2020-06-29,25,24,0,0,1
2852,AS,2020-06-29,1,1,0,0,0
2853,CB,2020-06-29,0,0,0,0,0
2854,CE,2020-06-29,0,0,0,0,0
2855,CL,2020-06-29,11,11,0,0,0
2856,CM,2020-06-29,12,12,0,0,0
2857,CN,2020-06-29,0,0,0,0,0
2858,CT,2020-06-29,178,161,0,17,0
2859,EX,2020-06-29,5,5,0,0,0
2860,GA,2020-06-29,8,8,0,0,0
2861,IB,2020-06-29,9,9,0,0,0
2862,MC,2020-06-29,10,10,0,0,0
2863,MD,2020-06-29,48,48,0,0,0
2864,ML,2020-06-29,0,0,0,0,0
2865,NC,2020-06-29,1,1,0,0,0
2866,PV,2020-06-29,8,8,0,0,0
2867,RI,2020-06-29,1,1,0,0,0
2868,VC,2020-06-29,18,18,0,0,0
2869,AN,2020-06-30,26,25,0,1,0
2870,AR,2020-06-30,37,37,0,0,0
2871,AS,2020-06-30,0,0,0,0,0
2872,CB,2020-06-30,1,1,0,0,0
2873,CE,2020-06-30,0,0,0,0,0
2874,CL,2020-06-30,13,13,0,0,0
2875,CM,2020-06-30,12,12,0,0,0
2876,CN,2020-06-30,5,5,0,0,0
2877,CT,2020-06-30,183,165,0,16,2
2878,EX,2020-06-30,7,7,0,0,0
2879,GA,2020-06-30,22,22,0,0,0
2880,IB,2020-06-30,3,3,0,0,0
2881,MC,2020-06-30,3,3,0,0,0
2882,MD,2020-06-30,64,64,0,0,0
2883,ML,2020-06-30,0,0,0,0,0
2884,NC,2020-06-30,3,3,0,0,0
2885,PV,2020-06-30,14,14,0,0,0
2886,RI,2020-06-30,0,0,0,0,0
2887,VC,2020-06-30,18,18,0,0,0
2888,AN,2020-07-01,22,22,0,0,0
2889,AR,2020-07-01,36,36,0,0,0
2890,AS,2020-07-01,1,1,0,0,0
2891,CB,2020-07-01,1,1,0,0,0
2892,CE,2020-07-01,0,0,0,0,0
2893,CL,2020-07-01,10,9,0,1,0
2894,CM,2020-07-01,16,16,0,0,0
2895,CN,2020-07-01,6,6,0,0,0
2896,CT,2020-07-01,294,272,0,22,0
2897,EX,2020-07-01,9,9,0,0,0
2898,GA,2020-07-01,12,12,0,0,0
2899,IB,2020-07-01,4,4,0,0,0
2900,MC,2020-07-01,5,5,0,0,0
2901,MD,2020-07-01,54,54,0,0,0
2902,ML,2020-07-01,0,0,0,0,0
2903,NC,2020-07-01,6,6,0,0,0
2904,PV,2020-07-01,7,7,0,0,0
2905,RI,2020-07-01,0,0,0,0,0
2906,VC,2020-07-01,22,22,0,0,0
2907,AN,2020-07-02,14,14,0,0,0
2908,AR,2020-07-02,23,23,0,0,0
2909,AS,2020-07-02,0,0,0,0,0
2910,CB,2020-07-02,0,0,0,0,0
2911,CE,2020-07-02,0,0,0,0,0
2912,CL,2020-07-02,9,9,0,0,0
2913,CM,2020-07-02,14,14,0,0,0
2914,CN,2020-07-02,1,1,0,0,0
2915,CT,2020-07-02,234,212,0,21,1
2916,EX,2020-07-02,4,4,0,0,0
2917,GA,2020-07-02,24,24,0,0,0
2918,IB,2020-07-02,3,3,0,0,0
2919,MC,2020-07-02,2,2,0,0,0
2920,MD,2020-07-02,42,42,0,0,0
2921,ML,2020-07-02,0,0,0,0,0
2922,NC,2020-07-02,4,4,0,0,0
2923,PV,2020-07-02,8,8,0,0,0
2924,RI,2020-07-02,0,0,0,0,0
2925,VC,2020-07-02,23,23,0,0,0
2926,AN,2020-07-03,25,25,0,0,0
2927,AR,2020-07-03,44,44,0,0,0
2928,AS,2020-07-03,0,0,0,0,0
2929,CB,2020-07-03,3,3,0,0,0
2930,CE,2020-07-03,0,0,0,0,0
2931,CL,2020-07-03,11,11,0,0,0
2932,CM,2020-07-03,22,22,0,0,0
2933,CN,2020-07-03,4,4,0,0,0
2934,CT,2020-07-03,274,267,0,7,0
2935,EX,2020-07-03,8,8,0,0,0
2936,GA,2020-07-03,31,31,0,0,0
2937,IB,2020-07-03,4,4,0,0,0
2938,MC,2020-07-03,2,2,0,0,0
2939,MD,2020-07-03,72,72,0,0,0
2940,ML,2020-07-03,0,0,0,0,0
2941,NC,2020-07-03,7,7,0,0,0
2942,PV,2020-07-03,13,13,0,0,0
2943,RI,2020-07-03,0,0,0,0,0
2944,VC,2020-07-03,14,14,0,0,0
2945,AN,2020-07-04,25,25,0,0,0
2946,AR,2020-07-04,33,32,0,0,1
2947,AS,2020-07-04,0,0,0,0,0
2948,CB,2020-07-04,0,0,0,0,0
2949,CE,2020-07-04,0,0,0,0,0
2950,CL,2020-07-04,7,7,0,0,0
2951,CM,2020-07-04,9,9,0,0,0
2952,CN,2020-07-04,4,4,0,0,0
2953,CT,2020-07-04,248,247,0,1,0
2954,EX,2020-07-04,4,4,0,0,0
2955,GA,2020-07-04,17,17,0,0,0
2956,IB,2020-07-04,3,3,0,0,0
2957,MC,2020-07-04,6,6,0,0,0
2958,MD,2020-07-04,27,27,0,0,0
2959,ML,2020-07-04,0,0,0,0,0
2960,NC,2020-07-04,5,5,0,0,0
2961,PV,2020-07-04,7,7,0,0,0
2962,RI,2020-07-04,0,0,0,0,0
2963,VC,2020-07-04,6,6,0,0,0
2964,AN,2020-07-05,16,16,0,0,0
2965,AR,2020-07-05,37,37,0,0,0
2966,AS,2020-07-05,0,0,0,0,0
2967,CB,2020-07-05,2,2,0,0,0
2968,CE,2020-07-05,0,0,0,0,0
2969,CL,2020-07-05,3,3,0,0,0
2970,CM,2020-07-05,4,4,0,0,0
2971,CN,2020-07-05,1,1,0,0,0
2972,CT,2020-07-05,251,251,0,0,0
2973,EX,2020-07-05,6,6,0,0,0
2974,GA,2020-07-05,12,12,0,0,0
2975,IB,2020-07-05,3,3,0,0,0
2976,MC,2020-07-05,7,7,0,0,0
2977,MD,2020-07-05,30,30,0,0,0
2978,ML,2020-07-05,0,0,0,0,0
2979,NC,2020-07-05,1,1,0,0,0
2980,PV,2020-07-05,17,17,0,0,0
2981,RI,2020-07-05,1,1,0,0,0
2982,VC,2020-07-05,11,11,0,0,0
2983,AN,2020-07-06,22,22,0,0,0
2984,AR,2020-07-06,75,75,0,0,0
2985,AS,2020-07-06,0,0,0,0,0
2986,CB,2020-07-06,0,0,0,0,0
2987,CE,2020-07-06,0,0,0,0,0
2988,CL,2020-07-06,13,12,0,1,0
2989,CM,2020-07-06,17,17,0,0,0
2990,CN,2020-07-06,1,1,0,0,0
2991,CT,2020-07-06,368,367,0,0,1
2992,EX,2020-07-06,2,1,0,1,0
2993,GA,2020-07-06,18,18,0,0,0
2994,IB,2020-07-06,4,3,1,0,0
2995,MC,2020-07-06,8,8,0,0,0
2996,MD,2020-07-06,56,56,0,0,0
2997,ML,2020-07-06,0,0,0,0,0
2998,NC,2020-07-06,12,12,0,0,0
2999,PV,2020-07-06,31,31,0,0,0
3000,RI,2020-07-06,0,0,0,0,0
3001,VC,2020-07-06,20,20,0,0,0
3002,AN,2020-07-07,32,32,0,0,0
3003,AR,2020-07-07,90,88,0,0,2
3004,AS,2020-07-07,0,0,0,0,0
3005,CB,2020-07-07,1,1,0,0,0
3006,CE,2020-07-07,0,0,0,0,0
3007,CL,2020-07-07,10,9,0,1,0
3008,CM,2020-07-07,15,15,0,0,0
3009,CN,2020-07-07,4,4,0,0,0
3010,CT,2020-07-07,423,421,0,2,0
3011,EX,2020-07-07,16,16,0,0,0
3012,GA,2020-07-07,35,35,0,0,0
3013,IB,2020-07-07,1,1,0,0,0
3014,MC,2020-07-07,12,12,0,0,0
3015,MD,2020-07-07,51,51,0,0,0
3016,ML,2020-07-07,0,0,0,0,0
3017,NC,2020-07-07,13,13,0,0,0
3018,PV,2020-07-07,31,31,0,0,0
3019,RI,2020-07-07,3,3,0,0,0
3020,VC,2020-07-07,26,26,0,0,0
3021,AN,2020-07-08,55,55,0,0,0
3022,AR,2020-07-08,77,76,0,0,1
3023,AS,2020-07-08,2,2,0,0,0
3024,CB,2020-07-08,2,2,0,0,0
3025,CE,2020-07-08,0,0,0,0,0
3026,CL,2020-07-08,13,12,0,1,0
3027,CM,2020-07-08,17,17,0,0,0
3028,CN,2020-07-08,8,8,0,0,0
3029,CT,2020-07-08,471,471,0,0,0
3030,EX,2020-07-08,6,6,0,0,0
3031,GA,2020-07-08,24,24,0,0,0
3032,IB,2020-07-08,4,4,0,0,0
3033,MC,2020-07-08,17,17,0,0,0
3034,MD,2020-07-08,76,76,0,0,0
3035,ML,2020-07-08,0,0,0,0,0
3036,NC,2020-07-08,7,7,0,0,0
3037,PV,2020-07-08,37,37,0,0,0
3038,RI,2020-07-08,5,5,0,0,0
3039,VC,2020-07-08,29,29,0,0,0
3040,AN,2020-07-09,36,36,0,0,0
