,ccaa_iso,fecha,casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida,ccaa_nombre,ocio,compra,parques,transporte,trabajo,residencial,reuniones,host_int,host_ext,aforo_comercial,ocio_nocturno,Pob,Sup,Densidad,ccaa_iso_txt,dia_sem,dia_year,dia_mes,is_weekend,XGBoost,AdaBoost,RandomForest,GradientBoosting,predict,casos_acum,predict_acum
2233,10,2020-05-27,1,1,0,0,0,Galicia,-40.0,-10.0,62.0,-37.0,-35.0,10.0,15,0.5,0.75,0.4,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,2,148,27,0,,,,,1.0,10660,10660.0
2234,11,2020-05-27,3,3,0,0,0,Illes Balears,-32.0,-13.0,50.0,-44.0,-34.0,12.0,15,0.5,0.75,0.4,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,2,148,27,0,,,,,3.0,2221,2221.0
2235,12,2020-05-27,4,4,0,0,0,Murcia,-37.0,-14.0,6.0,-26.0,-33.0,11.0,15,0.5,0.75,0.4,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,2,148,27,0,,,,,4.0,2423,2423.0
2236,13,2020-05-27,82,82,0,0,0,Comunidad de Madrid,-57.0,-17.0,10.0,-54.0,-56.0,22.0,10,0.4,0.5,0.3,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,2,148,27,0,,,,,82.0,70411,70411.0
2237,14,2020-05-27,0,0,0,0,0,Melilla,-31.0,-23.0,-8.0,-57.0,-38.0,13.0,15,0.5,0.75,0.4,0.0,86487.0,14.24,6073.525280898875,ES-ML,2,148,27,0,,,,,0.0,135,135.0
2238,15,2020-05-27,11,11,0,0,0,Comunidad Foral de Navarra,-32.0,-5.0,26.0,-52.0,-36.0,12.0,15,0.5,0.75,0.4,0.0,654214.0,9801.01,66.74965131144647,ES-NC,2,148,27,0,,,,,11.0,7735,7735.0
2239,16,2020-05-27,2,2,0,0,0,País Vasco,-35.0,-8.0,92.0,-28.0,-38.0,13.0,15,0.5,0.75,0.4,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,2,148,27,0,,,,,2.0,14347,14347.0
2240,17,2020-05-27,1,1,0,0,0,La Rioja,-33.0,-13.0,24.0,-41.0,-32.0,10.0,15,0.5,0.75,0.4,0.0,316798.0,5027.69,63.0106470367107,ES-RI,2,148,27,0,,,,,1.0,3971,3971.0
2241,18,2020-05-27,16,16,0,0,0,Comunitat Valenciana,-47.0,-19.0,-4.0,-46.0,-39.0,14.0,10,0.4,0.5,0.3,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,2,148,27,0,,,,,16.0,14625,14625.0
2242,0,2020-05-28,7,7,0,0,0,Andalucía,-41.0,-16.0,-14.0,-47.0,-39.0,13.0,10,0.4,0.5,0.3,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,3,149,28,0,,,,,7.0,16394,16394.0
2243,1,2020-05-28,9,9,0,0,0,Aragón,-34.0,-9.0,33.0,-35.0,-37.0,12.0,15,0.5,0.75,0.4,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,3,149,28,0,,,,,9.0,6329,6329.0
2244,2,2020-05-28,0,0,0,0,0,Principado de Asturias,-30.0,-7.0,102.0,-41.0,-36.0,8.0,15,0.5,0.75,0.4,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,3,149,28,0,,,,,0.0,2406,2406.0
2245,3,2020-05-28,1,1,0,0,0,Cantabria,-36.0,-9.0,130.0,-33.0,-37.0,10.0,15,0.5,0.75,0.4,0.0,581078.0,5261.12,110.44758530503012,ES-CB,3,149,28,0,,,,,1.0,2301,2301.0
2246,4,2020-05-28,5,5,0,0,0,Ceuta,-54.0,-25.0,-41.0,-53.61224489795919,-38.0,13.0,15,0.5,0.75,0.4,0.0,84777.0,19.87,4266.582788122798,ES-CE,3,149,28,0,,,,,5.0,206,206.0
2247,5,2020-05-28,43,43,0,0,0,Castilla y León,-50.0,-15.0,15.0,-43.0,-40.0,12.0,10,0.4,0.5,0.3,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,3,149,28,0,,,,,43.0,26054,26054.0
2248,6,2020-05-28,36,34,0,2,0,Castilla - La Mancha,-46.0,-17.0,-7.0,-50.0,-38.0,14.0,10,0.4,0.5,0.3,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,3,149,28,0,,,,,36.0,21410,21410.0
2249,7,2020-05-28,7,7,0,0,0,Canarias,-49.0,-22.0,-29.0,-50.0,-43.0,14.0,15,0.5,0.75,0.4,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,3,149,28,0,,,,,7.0,2414,2414.0
2250,8,2020-05-28,205,146,0,59,0,Cataluña,-47.0,-9.0,2.0,-42.0,-46.0,19.0,10,0.4,0.5,0.3,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,3,149,28,0,,,,,205.0,53991,53991.0
2251,9,2020-05-28,0,0,0,0,0,Extremadura,-40.0,-13.0,-1.0,-31.0,-33.0,9.0,15,0.5,0.75,0.4,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,3,149,28,0,,,,,0.0,5554,5554.0
2252,10,2020-05-28,2,2,0,0,0,Galicia,-38.0,-7.0,71.0,-37.0,-35.0,10.0,15,0.5,0.75,0.4,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,3,149,28,0,,,,,2.0,10662,10662.0
2253,11,2020-05-28,13,12,1,0,0,Illes Balears,-31.0,-10.0,38.0,-49.0,-35.0,12.0,15,0.5,0.75,0.4,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,3,149,28,0,,,,,13.0,2234,2234.0
2254,12,2020-05-28,2,2,0,0,0,Murcia,-38.0,-11.0,-5.0,-27.0,-34.0,12.0,15,0.5,0.75,0.4,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,3,149,28,0,,,,,2.0,2425,2425.0
2255,13,2020-05-28,118,118,0,0,0,Comunidad de Madrid,-57.0,-14.0,13.0,-54.0,-56.0,23.0,10,0.4,0.5,0.3,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,3,149,28,0,,,,,118.0,70529,70529.0
2256,14,2020-05-28,0,0,0,0,0,Melilla,-33.0,-18.0,-10.0,-66.0,-38.0,13.0,15,0.5,0.75,0.4,0.0,86487.0,14.24,6073.525280898875,ES-ML,3,149,28,0,,,,,0.0,135,135.0
2257,15,2020-05-28,9,9,0,0,0,Comunidad Foral de Navarra,-30.0,1.0,37.0,-49.0,-35.0,11.0,15,0.5,0.75,0.4,0.0,654214.0,9801.01,66.74965131144647,ES-NC,3,149,28,0,,,,,9.0,7744,7744.0
2258,16,2020-05-28,6,4,0,0,2,País Vasco,-35.0,-5.0,80.0,-25.0,-39.0,12.0,15,0.5,0.75,0.4,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,3,149,28,0,,,,,6.0,14353,14353.0
2259,17,2020-05-28,1,1,0,0,0,La Rioja,-33.0,-11.0,25.0,-40.0,-33.0,10.0,15,0.5,0.75,0.4,0.0,316798.0,5027.69,63.0106470367107,ES-RI,3,149,28,0,,,,,1.0,3972,3972.0
2260,18,2020-05-28,9,9,0,0,0,Comunitat Valenciana,-46.0,-18.0,-7.0,-46.0,-39.0,15.0,10,0.4,0.5,0.3,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,3,149,28,0,,,,,9.0,14634,14634.0
2261,0,2020-05-29,12,12,0,0,0,Andalucía,-43.0,-17.0,-11.0,-47.0,-37.0,13.0,10,0.4,0.5,0.3,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,4,150,29,0,,,,,12.0,16406,16406.0
2262,1,2020-05-29,12,11,0,0,1,Aragón,-38.0,-10.0,25.0,-38.0,-36.0,13.0,15,0.5,0.75,0.4,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,4,150,29,0,,,,,12.0,6341,6341.0
2263,2,2020-05-29,14,14,0,0,0,Principado de Asturias,-34.0,-6.0,66.0,-40.0,-34.0,9.0,15,0.5,0.75,0.4,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,4,150,29,0,,,,,14.0,2420,2420.0
2264,3,2020-05-29,3,3,0,0,0,Cantabria,-40.0,-8.0,81.0,-37.0,-35.0,11.0,15,0.5,0.75,0.4,0.0,581078.0,5261.12,110.44758530503012,ES-CB,4,150,29,0,,,,,3.0,2304,2304.0
2265,4,2020-05-29,2,2,0,0,0,Ceuta,-57.0,-25.0,-31.0,-52.938775510204074,-35.0,16.0,15,0.5,0.75,0.4,0.0,84777.0,19.87,4266.582788122798,ES-CE,4,150,29,0,,,,,2.0,208,208.0
2266,5,2020-05-29,42,41,0,1,0,Castilla y León,-54.0,-16.0,3.0,-46.0,-39.0,14.0,10,0.4,0.5,0.3,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,4,150,29,0,,,,,42.0,26096,26096.0
2267,6,2020-05-29,30,30,0,0,0,Castilla - La Mancha,-49.0,-18.0,-10.0,-53.0,-36.0,15.0,10,0.4,0.5,0.3,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,4,150,29,0,,,,,30.0,21440,21440.0
2268,7,2020-05-29,7,7,0,0,0,Canarias,-49.0,-16.0,-33.0,-51.0,-43.0,16.0,15,0.5,0.75,0.4,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,4,150,29,0,,,,,7.0,2421,2421.0
2269,8,2020-05-29,174,130,0,43,1,Cataluña,-54.0,-14.0,-22.0,-49.0,-46.0,21.0,10,0.4,0.5,0.3,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,4,150,29,0,,,,,174.0,54165,54165.0
2270,9,2020-05-29,8,3,5,0,0,Extremadura,-46.0,-22.0,-5.0,-35.0,-35.0,11.0,15,0.5,0.75,0.4,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,4,150,29,0,,,,,8.0,5562,5562.0
2271,10,2020-05-29,5,4,1,0,0,Galicia,-41.0,-6.0,31.0,-41.0,-34.0,12.0,15,0.5,0.75,0.4,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,4,150,29,0,,,,,5.0,10667,10667.0
2272,11,2020-05-29,5,4,1,0,0,Illes Balears,-31.0,-7.0,31.0,-45.0,-31.0,10.0,15,0.5,0.75,0.4,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,4,150,29,0,,,,,5.0,2239,2239.0
2273,12,2020-05-29,1,1,0,0,0,Murcia,-39.0,-9.0,0.0,-26.0,-30.0,11.0,15,0.5,0.75,0.4,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,4,150,29,0,,,,,1.0,2426,2426.0
2274,13,2020-05-29,113,113,0,0,0,Comunidad de Madrid,-59.0,-16.0,5.0,-52.0,-55.0,23.0,10,0.4,0.5,0.3,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,4,150,29,0,,,,,113.0,70642,70642.0
2275,14,2020-05-29,0,0,0,0,0,Melilla,-32.0,-18.0,-6.0,-68.0,-35.0,13.0,15,0.5,0.75,0.4,0.0,86487.0,14.24,6073.525280898875,ES-ML,4,150,29,0,,,,,0.0,135,135.0
2276,15,2020-05-29,5,5,0,0,0,Comunidad Foral de Navarra,-35.0,3.0,24.0,-51.0,-35.0,12.0,15,0.5,0.75,0.4,0.0,654214.0,9801.01,66.74965131144647,ES-NC,4,150,29,0,,,,,5.0,7749,7749.0
2277,16,2020-05-29,3,2,0,0,1,País Vasco,-36.0,-1.0,80.0,-24.0,-38.0,13.0,15,0.5,0.75,0.4,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,4,150,29,0,,,,,3.0,14356,14356.0
2278,17,2020-05-29,2,2,0,0,0,La Rioja,-37.0,-10.0,5.0,-45.0,-32.0,11.0,15,0.5,0.75,0.4,0.0,316798.0,5027.69,63.0106470367107,ES-RI,4,150,29,0,,,,,2.0,3974,3974.0
2279,18,2020-05-29,8,8,0,0,0,Comunitat Valenciana,-47.0,-15.0,-8.0,-47.0,-37.0,14.0,10,0.4,0.5,0.3,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,4,150,29,0,,,,,8.0,14642,14642.0
2280,0,2020-05-30,13,13,0,0,0,Andalucía,-49.0,-17.0,-16.0,-42.0,-13.0,7.0,10,0.4,0.5,0.3,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,5,151,30,1,,,,,13.0,16419,16419.0
2281,1,2020-05-30,5,5,0,0,0,Aragón,-44.0,-11.0,23.0,-39.0,-13.0,5.0,15,0.5,0.75,0.4,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,5,151,30,1,,,,,5.0,6346,6346.0
2282,2,2020-05-30,4,4,0,0,0,Principado de Asturias,-41.0,-9.0,50.0,-33.0,-12.0,3.0,15,0.5,0.75,0.4,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,5,151,30,1,,,,,4.0,2424,2424.0
2283,3,2020-05-30,2,2,0,0,0,Cantabria,-48.0,-11.0,49.0,-31.0,-16.0,4.0,15,0.5,0.75,0.4,0.0,581078.0,5261.12,110.44758530503012,ES-CB,5,151,30,1,,,,,2.0,2306,2306.0
2284,4,2020-05-30,3,3,0,0,0,Ceuta,-56.0,-21.0,-32.0,-52.265306122448976,-20.0,14.333333333333336,15,0.5,0.75,0.4,0.0,84777.0,19.87,4266.582788122798,ES-CE,5,151,30,1,,,,,3.0,211,211.0
2285,5,2020-05-30,37,37,0,0,0,Castilla y León,-59.0,-19.0,-18.0,-41.0,-19.0,7.0,10,0.4,0.5,0.3,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,5,151,30,1,,,,,37.0,26133,26133.0
2286,6,2020-05-30,25,23,0,2,0,Castilla - La Mancha,-53.0,-17.0,-18.0,-44.0,-12.0,8.0,10,0.4,0.5,0.3,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,5,151,30,1,,,,,25.0,21465,21465.0
2287,7,2020-05-30,2,2,0,0,0,Canarias,-59.0,-41.0,-30.0,-58.0,-37.0,10.0,15,0.5,0.75,0.4,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,5,151,30,1,,,,,2.0,2423,2423.0
2288,8,2020-05-30,89,85,0,4,0,Cataluña,-53.0,-11.0,-3.0,-32.0,-19.0,11.0,10,0.4,0.5,0.3,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,5,151,30,1,,,,,89.0,54254,54254.0
2289,9,2020-05-30,8,2,6,0,0,Extremadura,-47.0,-14.0,-8.0,-28.0,-8.0,5.0,15,0.5,0.75,0.4,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,5,151,30,1,,,,,8.0,5570,5570.0
2290,10,2020-05-30,0,0,0,0,0,Galicia,-45.0,-8.0,11.0,-38.0,-12.0,5.0,15,0.5,0.75,0.4,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,5,151,30,1,,,,,0.0,10667,10667.0
2291,11,2020-05-30,1,1,0,0,0,Illes Balears,-36.0,-13.0,41.0,-43.0,-10.0,5.0,15,0.5,0.75,0.4,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,5,151,30,1,,,,,1.0,2240,2240.0
2292,12,2020-05-30,1,1,0,0,0,Murcia,-43.0,-11.0,15.0,-18.0,-8.0,5.0,15,0.5,0.75,0.4,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,5,151,30,1,,,,,1.0,2427,2427.0
2293,13,2020-05-30,55,55,0,0,0,Comunidad de Madrid,-63.0,-18.0,0.0,-43.0,-23.0,11.0,10,0.4,0.5,0.3,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,5,151,30,1,,,,,55.0,70697,70697.0
2294,14,2020-05-30,0,0,0,0,0,Melilla,-29.0,-21.0,-3.0,-57.0,-4.0,12.0,15,0.5,0.75,0.4,0.0,86487.0,14.24,6073.525280898875,ES-ML,5,151,30,1,,,,,0.0,135,135.0
2295,15,2020-05-30,7,7,0,0,0,Comunidad Foral de Navarra,-43.0,-4.0,31.0,-42.0,-12.0,5.0,15,0.5,0.75,0.4,0.0,654214.0,9801.01,66.74965131144647,ES-NC,5,151,30,1,,,,,7.0,7756,7756.0
2296,16,2020-05-30,7,3,0,0,4,País Vasco,-44.0,-8.0,76.0,-19.0,-18.0,5.0,15,0.5,0.75,0.4,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,5,151,30,1,,,,,7.0,14363,14363.0
2297,17,2020-05-30,1,1,0,0,0,La Rioja,-46.0,-16.0,2.0,-46.0,-12.0,4.0,15,0.5,0.75,0.4,0.0,316798.0,5027.69,63.0106470367107,ES-RI,5,151,30,1,,,,,1.0,3975,3975.0
2298,18,2020-05-30,5,5,0,0,0,Comunitat Valenciana,-53.0,-19.0,-4.0,-45.0,-16.0,8.0,10,0.4,0.5,0.3,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,5,151,30,1,,,,,5.0,14647,14647.0
2299,0,2020-05-31,9,9,0,0,0,Andalucía,-58.0,-30.0,-36.0,-55.0,-13.0,6.0,10,0.4,0.5,0.3,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,6,152,31,1,,,,,9.0,16428,16428.0
2300,1,2020-05-31,8,8,0,0,0,Aragón,-55.0,-24.0,-13.0,-55.0,-17.0,5.0,15,0.5,0.75,0.4,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,6,152,31,1,,,,,8.0,6354,6354.0
2301,2,2020-05-31,3,3,0,0,0,Principado de Asturias,-47.0,-5.0,-8.0,-49.0,-11.0,6.0,15,0.5,0.75,0.4,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,6,152,31,1,,,,,3.0,2427,2427.0
2302,3,2020-05-31,1,1,0,0,0,Cantabria,-49.0,-15.0,-7.0,-44.0,-13.0,6.0,15,0.5,0.75,0.4,0.0,581078.0,5261.12,110.44758530503012,ES-CB,6,152,31,1,,,,,1.0,2307,2307.0
2303,4,2020-05-31,1,1,0,0,0,Ceuta,-69.0,-25.0,-43.0,-51.59183673469388,-23.0,12.666666666666664,15,0.5,0.75,0.4,0.0,84777.0,19.87,4266.582788122798,ES-CE,6,152,31,1,,,,,1.0,212,212.0
2304,5,2020-05-31,19,19,0,0,0,Castilla y León,-64.0,-33.0,-29.0,-57.0,-21.0,8.0,10,0.4,0.5,0.3,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,6,152,31,1,,,,,19.0,26152,26152.0
2305,6,2020-05-31,12,10,0,2,0,Castilla - La Mancha,-58.0,-26.0,-22.0,-58.0,-13.0,8.0,10,0.4,0.5,0.3,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,6,152,31,1,,,,,12.0,21477,21477.0
2306,7,2020-05-31,1,1,0,0,0,Canarias,-61.0,-35.0,-25.0,-58.0,-29.0,7.0,15,0.5,0.75,0.4,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,6,152,31,1,,,,,1.0,2424,2424.0
2307,8,2020-05-31,51,51,0,0,0,Cataluña,-56.0,-21.0,-5.0,-39.0,-17.0,9.0,10,0.4,0.5,0.3,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,6,152,31,1,,,,,51.0,54305,54305.0
2308,9,2020-05-31,2,1,1,0,0,Extremadura,-54.0,-19.0,-20.0,-42.0,-9.0,5.0,15,0.5,0.75,0.4,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,6,152,31,1,,,,,2.0,5572,5572.0
2309,10,2020-05-31,1,1,0,0,0,Galicia,-50.0,-20.0,7.0,-45.0,-9.0,5.0,15,0.5,0.75,0.4,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,6,152,31,1,,,,,1.0,10668,10668.0
2310,11,2020-05-31,2,2,0,0,0,Illes Balears,-40.0,2.0,36.0,-52.0,-5.0,2.0,15,0.5,0.75,0.4,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,6,152,31,1,,,,,2.0,2242,2242.0
2311,12,2020-05-31,0,0,0,0,0,Murcia,-49.0,-15.0,-4.0,-36.0,-6.0,5.0,15,0.5,0.75,0.4,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,6,152,31,1,,,,,0.0,2427,2427.0
2312,13,2020-05-31,62,62,0,0,0,Comunidad de Madrid,-70.0,-31.0,-37.0,-59.0,-24.0,12.0,10,0.4,0.5,0.3,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,6,152,31,1,,,,,62.0,70759,70759.0
2313,14,2020-05-31,0,0,0,0,0,Melilla,-38.0,-15.5,-11.0,-74.0,-3.0,11.0,15,0.5,0.75,0.4,0.0,86487.0,14.24,6073.525280898875,ES-ML,6,152,31,1,,,,,0.0,135,135.0
2314,15,2020-05-31,3,3,0,0,0,Comunidad Foral de Navarra,-46.0,-9.0,8.0,-50.0,-8.0,5.0,15,0.5,0.75,0.4,0.0,654214.0,9801.01,66.74965131144647,ES-NC,6,152,31,1,,,,,3.0,7759,7759.0
2315,16,2020-05-31,0,0,0,0,0,País Vasco,-44.0,2.0,20.0,-30.0,-16.0,7.0,15,0.5,0.75,0.4,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,6,152,31,1,,,,,0.0,14363,14363.0
2316,17,2020-05-31,0,0,0,0,0,La Rioja,-48.0,-16.0,-16.0,-55.0,-12.0,5.0,15,0.5,0.75,0.4,0.0,316798.0,5027.69,63.0106470367107,ES-RI,6,152,31,1,,,,,0.0,3975,3975.0
2317,18,2020-05-31,7,7,0,0,0,Comunitat Valenciana,-57.0,-39.0,-25.0,-52.0,-10.0,6.0,10,0.4,0.5,0.3,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,6,152,31,1,,,,,7.0,14654,14654.0
2318,0,2020-06-01,18,18,0,0,0,Andalucía,-32.0,-16.0,-3.0,-41.0,-35.0,10.0,15,0.5,0.75,0.4,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,0,153,1,0,,,,,18.0,16446,16446.0
2319,1,2020-06-01,9,8,0,0,1,Aragón,-26.0,-5.0,39.0,-31.0,-34.0,11.0,15,0.5,0.75,0.4,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,0,153,1,0,,,,,9.0,6363,6363.0
2320,2,2020-06-01,0,0,0,0,0,Principado de Asturias,-23.0,-1.0,55.0,-37.0,-32.0,8.0,15,0.5,0.75,0.4,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,0,153,1,0,,,,,0.0,2427,2427.0
2321,3,2020-06-01,4,4,0,0,0,Cantabria,-33.0,-21.0,86.0,-40.0,-48.0,12.0,15,0.5,0.75,0.4,0.0,581078.0,5261.12,110.44758530503012,ES-CB,0,153,1,0,,,,,4.0,2311,2311.0
2322,4,2020-06-01,4,4,0,0,0,Ceuta,-42.0,-20.0,-18.0,-50.91836734693878,-35.0,11.0,15,0.5,0.75,0.4,0.0,84777.0,19.87,4266.582788122798,ES-CE,0,153,1,0,,,,,4.0,216,216.0
2323,5,2020-06-01,28,28,0,0,0,Castilla y León,-44.0,-15.0,24.0,-37.0,-36.0,10.0,10,0.4,0.5,0.3,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,0,153,1,0,,,,,28.0,26180,26180.0
2324,6,2020-06-01,23,22,0,1,0,Castilla - La Mancha,-37.0,-14.0,7.0,-45.0,-35.0,11.0,15,0.5,0.75,0.4,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,0,153,1,0,,,,,23.0,21500,21500.0
2325,7,2020-06-01,4,4,0,0,0,Canarias,-45.0,-20.0,-32.0,-48.0,-40.0,12.0,15,0.5,0.75,0.4,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,0,153,1,0,,,,,4.0,2428,2428.0
2326,8,2020-06-01,89,84,0,5,0,Cataluña,-48.0,-32.0,14.0,-48.0,-60.0,21.0,10,0.4,0.5,0.3,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,0,153,1,0,,,,,89.0,54394,54394.0
2327,9,2020-06-01,4,3,1,0,0,Extremadura,-36.0,-11.0,5.0,-28.0,-29.0,6.0,15,0.5,0.75,0.4,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,0,153,1,0,,,,,4.0,5576,5576.0
2328,10,2020-06-01,1,1,0,0,0,Galicia,-33.0,-5.0,26.0,-35.0,-31.0,10.0,15,0.5,0.75,0.4,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,0,153,1,0,,,,,1.0,10669,10669.0
2329,11,2020-06-01,4,3,1,0,0,Illes Balears,-26.0,-10.0,34.0,-43.0,-31.0,11.0,15,0.5,0.75,0.4,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,0,153,1,0,,,,,4.0,2246,2246.0
2330,12,2020-06-01,4,4,0,0,0,Murcia,-32.0,-12.0,0.0,-17.0,-24.0,8.0,15,0.5,0.75,0.4,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,0,153,1,0,,,,,4.0,2431,2431.0
2331,13,2020-06-01,134,134,0,0,0,Comunidad de Madrid,-50.0,-13.0,20.0,-48.0,-53.0,20.0,10,0.4,0.5,0.3,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,0,153,1,0,,,,,134.0,70893,70893.0
2332,14,2020-06-01,1,1,0,0,0,Melilla,-18.0,-10.0,16.0,-59.0,-31.0,10.0,15,0.5,0.75,0.4,0.0,86487.0,14.24,6073.525280898875,ES-ML,0,153,1,0,,,,,1.0,136,136.0
2333,15,2020-06-01,1,1,0,0,0,Comunidad Foral de Navarra,-21.0,1.0,42.0,-49.0,-32.0,10.0,15,0.5,0.75,0.4,0.0,654214.0,9801.01,66.74965131144647,ES-NC,0,153,1,0,,,,,1.0,7760,7760.0
2334,16,2020-06-01,7,7,0,0,0,País Vasco,-28.0,-1.0,35.0,-24.0,-35.0,11.0,15,0.5,0.75,0.4,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,0,153,1,0,,,,,7.0,14370,14370.0
2335,17,2020-06-01,3,3,0,0,0,La Rioja,-25.0,-10.0,29.0,-37.0,-29.0,8.0,15,0.5,0.75,0.4,0.0,316798.0,5027.69,63.0106470367107,ES-RI,0,153,1,0,,,,,3.0,3978,3978.0
2336,18,2020-06-01,14,14,0,0,0,Comunitat Valenciana,-31.0,-16.0,6.0,-39.0,-34.0,11.0,15,0.5,0.75,0.4,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,0,153,1,0,,,,,14.0,14668,14668.0
2337,0,2020-06-02,6,6,0,0,0,Andalucía,-34.0,-15.0,0.0,-40.0,-35.0,10.0,15,0.5,0.75,0.4,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,1,154,2,0,,,,,6.0,16452,16452.0
2338,1,2020-06-02,17,17,0,0,0,Aragón,-29.0,-10.0,36.0,-37.0,-33.0,11.0,15,0.5,0.75,0.4,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,1,154,2,0,,,,,17.0,6380,6380.0
2339,2,2020-06-02,0,0,0,0,0,Principado de Asturias,-29.0,-15.0,68.0,-40.0,-41.0,8.0,15,0.5,0.75,0.4,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,1,154,2,0,,,,,0.0,2427,2427.0
2340,3,2020-06-02,2,2,0,0,0,Cantabria,-29.0,-3.0,54.0,-26.0,-33.0,10.0,15,0.5,0.75,0.4,0.0,581078.0,5261.12,110.44758530503012,ES-CB,1,154,2,0,,,,,2.0,2313,2313.0
2341,4,2020-06-02,2,2,0,0,0,Ceuta,-48.0,-22.0,-22.0,-50.24489795918368,-34.0,11.0,15,0.5,0.75,0.4,0.0,84777.0,19.87,4266.582788122798,ES-CE,1,154,2,0,,,,,2.0,218,218.0
2342,5,2020-06-02,19,19,0,0,0,Castilla y León,-45.0,-14.0,22.0,-38.0,-36.0,10.0,10,0.4,0.5,0.3,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,1,154,2,0,,,,,19.0,26199,26199.0
